지역,매장명,주소,위도,경도
경기,산본학원가점,"경기도 군포시 산본로 382, 1층(산본동)",37.36436839,126.9303743
경기,광명자이타워점,"경기도 광명시 새빛공원로 67, D동 1층 (일직동)",37.41967493,126.8883855
서울,목동우성점,"서울특별시 양천구 목동남로4길 2, 1층(신정동)",37.5082875,126.8645355
서울,합정중앙점,"서울특별시 마포구 양화로 73, 1층 (서교동)",37.5514445,126.9159616
경기,광명초사거리점,"경기도 광명시 오리로 948-1, 1~2층(광명동)",37.47863414,126.8578849
서울,서여의도점,"서울특별시 영등포구 국회대로72길 17, 1층(여의도동, KCC파크타운)",37.52955755,126.9212597
경기,시흥배곧타운점,"경기도 시흥시 배곧4로 32-28, 1층(배곧동)",37.37814453,126.7260116
경기,평택성동초교점,"경기도 평택시 중앙로 101, 1층(비전동)",36.99360697,127.0944193
서울,서울역점,"서울특별시 용산구 한강대로 403, 1층(동자동)",37.55435153,126.9721978
경기,의정부녹양점,"경기도 의정부시 비우로 57, 1층(녹양동)",37.75831224,127.033471
서울,마천역점,"서울특별시 송파구 마천로57길 3, 1층 (마천동)",37.49441106,127.1517424
서울,당산중앙점,"서울특별시 영등포구 당산로 214, 1층",37.53293123,126.902834
경기,남양주마석역점,"경기도 남양주시 화도읍 마석중앙로 67, 1층",37.65244995,127.3072509
전북,정읍수성점,"전라북도 정읍시 수성2로 30, 1층(수성동)",35.58166588,126.854559
서울,금호사거리점,"서울특별시 성동구 독서당로 329, 1층(금호동3가)",37.54827509,127.0255023
서울,문정로데오점,"서울특별시 송파구 중대로12길 35, 1층(가락동)",37.49201556,127.1254714
충남,아산배미점,"충청남도 아산시 서부북로 974, 1층(배미동)",36.78838175,126.966956
경기,어룡역점,"경기도 의정부시 용현로105번길 37, 1층(민락동)",37.74305211,127.0869143
서울,마곡역점,"서울특별시 강서구 공항대로 190, 1층(마곡동)",37.55904231,126.8286372
서울,신월경창시장점,"서울특별시 양천구 월정로 53, 1층(신월동)",37.52443845,126.8415261
서울,휘경주공점,"서울특별시 동대문구 사가정로25길 29, 1층(장안동)",37.5801523,127.0703924
충북,청주율량중앙점,"충청북도 청주시 청원구 율량로 199, 1층 (율량동)",,
인천,인천검단초점,"인천광역시 서구 검단로623번길 13, 1층(마전동)",37.60988442,126.6692035
충남,보령점,"충청남도 보령시 중앙로 73, 1층(대천동)",36.35036272,126.596079
서울,강서등촌점,"서울특별시 강서구 공항대로61길 22, 1층(염창동)",37.55195444,126.8658978
경기,안양충훈부점,"경기도 안양시 만안구 충훈로 95, 1층(석수동)",37.40745305,126.8979576
서울,수락중앙점,"서울특별시 노원구 동일로 1651, 1층 4호(상계동)",37.67596083,127.0550109
경기,안산성포점,"경기도 안산시 상록구 화랑로 508, 1층(성포동)",37.32024157,126.8442387
서울,석촌호수점,"서울특별시 송파구 석촌호수로 188, 1층 106호(석촌동)",37.50623003,127.0980153
경기,수원천천푸르지오점,"경기도 수원시 장안구 정자천로13번길 13-1, 1층(천천동)",37.289294,126.9786962
서울,오목교중앙점,"서울특별시 양천구 목동동로12길 45, 1층 제7호",37.52258651,126.8763661
광주,광주동림삼익점,광주광역시 북구 유림로 168,,
부산,센텀재송점,"부산광역시 해운대구 해운대로76번길 44, 1층(재송동)",35.19002518,129.1178653
경기,수원연무시장점,"경기도 수원시 장안구 연무로13번길 58, 1층 (연무동)",37.29461286,127.0265297
서울,신림역사거리점,"서울특별시 관악구 남부순환로 1617, 1층(신림동)",37.48457064,126.9302808
경기,안양남부시장점,"경기도 안양시 만안구 안양로 257, 1층(안양동)",37.39553581,126.9238039
경기,시흥하상점,"경기도 시흥시 연성로 86, 1층(하상동)",37.39062547,126.8129499
경기,시흥대야댓골점,"경기도 시흥시 복지로53번길 16, 1층(대야동)",37.44492096,126.7879717
경기,구리아름마을점,"경기도 구리시 동구릉로85번길 30, 1층(인창동)",37.60893764,127.1332449
충남,서산동문점,"충청남도 서산시 고운로 275-5, 1층(동문동, 동문프라자)",36.78482232,126.4655396
서울,마곡유림점,"서울특별시 강서구 강서로 419, 1층(마곡동)",37.56298535,126.8392092
경기,수원송죽점,"경기도 수원시 장안구 송원로 1, 1층 (송죽동)",,
서울,중계본동점,"서울특별시 노원구 중계로14길 29, 1층(중계동)",37.64982672,127.08198
경기,파주주내삼거리점,"경기도 파주시 파주읍 우계로 65, 1층",37.83263009,126.8171403
서울,건대입구역점,"서울특별시 광진구 아차산로 224, 1층(자양동)",37.54057116,127.0680806
서울,가재울북가좌초교점,"서울특별시 서대문구 거북골로 184, 1층(북가좌동)",37.57755073,126.9104043
서울,구로고척시장점,"서울특별시 구로구 경인로47길 107, 1층(고척동)",37.50340211,126.8636273
서울,대학로중앙점,"서울특별시 종로구 대학로 144, 1층(혜화동)",37.58398159,127.0020645
인천,부평아이즈빌점,"인천광역시 부평구 마장로 489, 1동 1104호(청천동, 아이즈빌아울렛)",37.52136374,126.7037206
인천,계산중앙점,"인천광역시 계양구 경명대로 1138, 1층(계산동)",37.54279861,126.7332951
서울,논골사거리점,"서울특별시 성동구 행당로5길 2, 1층(금호동1가)",37.55584961,127.0245809
서울,양평역점,"서울특별시 영등포구 양산로 53, 105호(양평동3가, 월드메르디앙비즈센터)",37.52563167,126.8889225
서울,영등포역점,"서울특별시 영등포구 영중로 10-1, 1층(영등포동3가)",37.51734759,126.9064057
인천,인천주안제일점,"인천광역시 미추홀구 제일로 36, 1층(도화동)",37.45865688,126.6740776
제주,제주노형점,"제주특별자치도 제주시 월랑로8길 1,1층 101호(노형동, 아란야플라자)",33.4888313,126.4766797
경기,평촌어바인퍼스트점,"경기도 안양시 동안구 경수대로 585, 106호(호계동, 평촌어바인퍼스트상가2동)",,
부산,학장점,"부산광역시 사상구 대동로 103, 1층 102호(학장동, 홍익빌딩)",35.13882566,128.9788827
서울,은평역촌점,"서울특별시 은평구 갈현로 88, 1층(역촌동)",37.60596518,126.9108291
서울,송파나루역점,"서울특별시 송파구 백제고분로 464, 1층(방이동, 대륙빌딩)",37.51171256,127.1134132
충남,아산용연마을점,"충청남도 아산시 배방읍 용연로 37, 104호",36.79319921,127.09223
강원,동해천곡점,"강원도 동해시 천곡로 14, 1층 1호(천곡동)",37.52512104,129.1067757
서울,방이역점,서울특별시 송파구 마천로 23,37.50975648,127.1237305
부산,망미점,"부산광역시 수영구 망미로30번길 38, 1층(망미동)",35.17022204,129.1023398
서울,정릉뉴타운점,"서울특별시 성북구 정릉로 307, 상가동 지하1층",37.60322851,127.0178662
경기,김포시청점,"경기도 김포시 돌문로 48, 105,106일부호(사우동, 한솔프라자)",37.61941456,126.7180546
충남,서산먹골점,"충청남도 서산시 율지18로 33, 1층(동문동)",36.77862815,126.4649834
강원,강릉송정점,강원도 강릉시 경강로2477번길 4(송정동),37.77537516,128.930975
전남,강진터미널점,전라남도 강진군 강진읍 중앙로 97,34.63885801,126.7675918
대전,대전법동점,"대전광역시 대덕구 동춘당로 181, 1층 2호(법동)",36.36735341,127.431434
서울,동대문종합시장점,"서울특별시 종로구 종로 266, B동 6층 8호",37.57070649,127.0073287
전남,목포연산점,"전라남도 목포시 원산중앙로 107, 상가동 106호",34.81270129,126.3818321
서울,서초우면점,"서울특별시 서초구 태봉로 70, 1층 103호",37.46453818,127.025583
경기,안양수촌마을점,"경기도 안양시 동안구 관평로305번길 49, 1층 107호",37.40364961,126.9544623
인천,인천루원중앙점,"인천광역시 서구 가정로 415, 101호, 102호",37.52209671,126.6730234
경기,킨텍스원시티점,경기도 고양시 일산동구 월드고양로 19상가동3동 1층 222호,,
서울,명동중앙우체국점,"서울특별시 중구 명동8나길 51, 1~3층",37.56107966,126.9820769
경기,동두천점,"경기도 동두천시 중앙로 277-1, 1층(생연동)",37.90635919,127.0540406
서울,마포도화점,"서울특별시 마포구 삼개로 19, 1층(도화동)",37.53863958,126.9476125
서울,상일고덕점,"서울특별시 강동구 상일로 55, 108호(상일동, 고덕자이)",,
서울,시흥한울중점,서울특별시 금천구 독산로 178,37.46312398,126.9040448
경기,안산이동점,"경기도 안산시 상록구 도매시장로 33, 1층",37.31002541,126.8589904
서울,구파발역점,"서울특별시 은평구 진관2로 29-21, 1층",37.63574173,126.9193416
강원,원주혁신도시점,"강원도 원주시 혁신로 53, 1층 111호",37.32349653,127.9799833
경기,의정부경의교차로점,"경기도 의정부시 경의로 107, 1층 104호",37.73339139,127.0475466
서울,장안동사거리점,"서울특별시 동대문구 장한로 165, 1층",37.57514327,127.0716664
경기,화서파크푸르지오점,"경기도 수원시 장안구 대평로 27, 201동 1층 101호",,
전남,여수웅천점,전라남도 여수시 예울마루로 41(웅천동),34.74692601,127.6706727
경남,창원법원점,"경상남도 창원시 성산구 창이대로692번길 5, 1층 103호",35.22245683,128.6996435
서울,논현중앙점,"서울특별시 서초구 강남대로 523, 1층",37.50872316,127.0220528
경기,능곡삼거리점,"경기도 고양시 덕양구 토당로 115, 1층 110,111,112호(토당동, 금호프라자)",37.62541931,126.8169941
대전,대전신탄진점,"대전광역시 대덕구 대덕대로 1555, 상가동 121호(석봉동, 금강엑슬루타워)",36.45032238,127.4203656
서울,명지전문대점,"서울특별시 서대문구 가좌로 146, 1층(홍은동, 태향빌딩)",37.58504091,126.9237957
경기,안산선부중앙점,"경기도 안산시 단원구 달미로 64, 수정한양아파트 군자1차상가 1층 102 일부호(선부동)",37.34141871,126.8154973
경기,일산국립암센터점,경기도 고양시 일산동구 일산로330번길 12-11,37.66458876,126.785225
전남,전남함평점,전라남도 함평군 함평읍 영수길 186,35.06423805,126.5204382
충남,태안점,"충청남도 태안군 태안읍 동문2길 25, 102호",36.74967527,126.3031602
경기,화성시청점,"경기도 화성시 남양읍 시청로 119, 107호",37.20051467,126.8264896
서울,강남구청역점,"서울특별시 강남구 학동로 342, 1층 106호(논현동, 에스케이허브블루)",37.51675601,127.0408413
광주,광주대인점,"광주광역시 동구 제봉로 221, 1층(대인동)",35.15470846,126.9136579
경기,김포신곡점,"경기도 김포시 고촌읍 수기로 109, 1층 11호",,
대전,대전송촌점,"대전광역시 대덕구 송촌북로16번길 57, 1층(송촌동, 선비Q랜드)",36.36520332,127.4392434
경기,안산초지중앙점,"경기도 안산시 단원구 원포공원1로 30, 121호(초지동, 서해프라자)",37.30116375,126.8133164
서울,올림픽공원북문점,"서울특별시 강동구 성안로 9, 1층 103호(성내동)",37.5248441,127.1289895
인천,용남시장점,"인천광역시 미추홀구 인주대로 264, 1층(용현동)",37.4526607,126.6656085
전북,익산배산점,"전라북도 익산시 선화로3길 31-13, 1층 104호(모현동1가)",35.95183155,126.938641
전북,전북장계점,전라북도 장수군 장계면 한들로 103,35.73129672,127.5833135
서울,종암사거리점,"서울특별시 성북구 종암로27길 13, 1층 103,104호(종암동, 도원프라자)",37.60264363,127.0314335
강원,강릉주문진점,"강원도 강릉시 주문진읍 주문로 78, 1층",37.8907622,128.8261531
서울,강서세무서점,"서울특별시 강서구 공항대로 103, 판매시설2동 1층 104호(마곡동, 마곡 엠밸리 9단지)",,
서울,공릉중앙점,서울특별시 노원구 공릉로 137(공릉동),37.62244226,127.0790823
서울,양재시민의숲점,"서울특별시 서초구 동산로 3, 1층",37.46908364,127.0402857
경기,운정힐스테이트점,"경기도 파주시 교하로 100, 940동 105호(목동동, 힐스테이트 운정)",37.72397679,126.7351753
인천,인천청학점,"인천광역시 연수구 청학로 10, 지상1층 일부호(청학동, 대성빌딩)",37.42793213,126.6635894
충북,청주오창중앙점,"충청북도 청주시 청원구 오창읍 오창중앙로 123-7, 102호",36.70899331,127.416591
경기,하남학암점,"경기도 하남시 위례학암로 17, 1층(학암동)",,
전남,순천용당점,"전라남도 순천시 삼산로 101, 1동 101호(용당동, 유토파인 주상복합)",34.97346724,127.4938849
서울,신도림크라운빌점,"서울특별시 구로구 경인로63길 11, B동 1층 105호(신도림동, 신도림크라운빌2 오피스텔)",,
경기,의정부가능SK점,"경기도 의정부시 신촌로 19, 1층(가능동)",37.7504573,127.0366223
제주,제주표선점,"제주특별자치도 서귀포시 표선면 표선동서로 252, 1층",33.3262423,126.8331186
서울,하월곡동점,"서울특별시 성북구 오패산로3길 3, 1층(하월곡동, 홍진빌딩)",37.6036783,127.0368327
서울,항동지식산업센터점,"서울특별시 구로구 부광로 88, 항동 공공주택지구 내 업무2BL 구로SK V1 center BB102-B호(항동)",,
부산,온천천점,"부산광역시 동래구 안남로 108, 1층 103호(안락동, 화성코아)",35.19267946,129.103542
서울,강남중앙점,"서울특별시 서초구 서초대로77길 35, 1층 102호(서초동)",37.500847,127.0252737
경기,경기광주쌍령점,"경기도 광주시 경충대로1422번길 10, 1층 104호(쌍령동, 제일빌딩)",37.39723132,127.2761484
